,postUrl,image_text,description,likeCount,commentCount,img_text_promos,img_landscape,img_campers_caravans,outdoor_acitivies,cap_rei_challenges,cap_outdoor_running,cap_hiking_gear,cap_rei_promos
241,https://www.instagram.com/p/Cdi4FdlO9LL/,Sky Cloud Plant Nature Infrastructure Shorts Tree Asphalt Road surface Morning Building Plant Window Shorts Leaf Tree Branch House Yellow Public space Shorts Water Plant Infrastructure Leisure Tree Public space Travel Thigh Road Sky Leg Shorts Flash photography Thigh Fence Wire fencing Sneakers Knee Mesh,"""Two weeks ago, I was supposed to be lacing up my runners and feeling those start-line jitters before running 26.2 miles along the Big Sur coastline. *Supposed to be.* Halfway into my training, I got in an accident that left me unable to walk comfortably, let alone run and train properly. With the help of @rei, I am embracing this setback and regaining my love for road running. 
⠀ ⠀ ⠀
I've hit the pavement again with the help of a new pair of @on_running Cloudrunners (now available @rei). As I am still not quite back to 100%, I needed to find a new pair of runners with *extra* cushioning to take the impact out of running on hard surfaces … like the pavement between the front door and my favorite coffee shop. With a midsole made from CloudTec® cushioning in ultraliaht Zero-Gravity foam, these shoes have allowed me to make some progress the past few weeks—from short walks to slow jogs to runs to a few of my favorite neighborhoods (and iconic bridges) in the city.
⠀ ⠀ ⠀
Head to rei.com to schedule a Virtual Outfitting session and let a certified running coach help you find the right pair of shoes for your foot. If you have really high arches and a narrow foot—or just need a little extra cushion like me—Cloudrunners may be the perfect choice for you, too.""
⠀ ⠀ ⠀
#REIpartner: @vagabondhearts
📷 @mtch3l",5422,22,0.751101322,0.244493392,0.002202643,0.002202643,0.000766871,0.50690184,0.299846626,0.192484663
242,https://www.instagram.com/p/CdmYZ7aoLs8/,Plant Tree Shade Wood Tints and shades Tarpaulin Landscape Slope Forest Natural landscape,*Suspend* everything you know about what a tent should look like—hammocks are a great alternative for camping. Let us tell you more at the link in bio.,5738,69,0.008064516,0.975806452,0.008064516,0.008064516,0.266233766,0.006493506,0.720779221,0.006493506
243,https://www.instagram.com/p/CdriB6MMjRO/,Sky Mountain Water Plant Plant community Ecoregion Leg Azure Leaf Natural environment,"Working on our sock tan lines. 😎

Photo: @sashaswashut",8588,68,0.088709677,0.89516129,0.008064516,0.008064516,0.015625,0.953125,0.015625,0.015625
244,https://www.instagram.com/p/CdtJFb4tnsV/,Comfort Tent Building Tints and shades Bed Symmetry House Wood Circle Room,"Our testers' favorite camping tents are so spacious and livable, they might as well come with real estate specs. Find your next nylon apartment at our link in bio.",21530,318,0.535087719,0.00877193,0.00877193,0.447368421,0.114130435,0.114130435,0.766304348,0.005434783
245,https://www.instagram.com/p/CdvuBS_F7OB/,Wheel Bicycle Tire Bicycles--Equipment and supplies Bicycle tire Bicycle handlebar Bicycle wheel Bicycle clothing Automotive tire Bicycle frame Wheel Tire Bicycle Bicycle wheel Sky Vehicle Bicycle tire Bicycles--Equipment and supplies Bicycle frame Bicycle handlebar,Let’s celebrate National Bike to Work Day (5/20) by urging Congress to pass the E-BIKE Act through the REI Cooperative Action Network. Learn more at the link in bio 🚴,2914,162,0.002906977,0.002906977,0.99127907,0.002906977,0.612149533,0.004672897,0.051401869,0.331775701
246,https://www.instagram.com/p/CdyLyfMOXH2/,Plant World Nature Natural landscape Font Adaptation Bedrock Happy Landscape Art,"Celebrate the arrival of Anniversary Sale with some fresh air, a few pals and just-for-members deals. Follow the link in our bio to shop the sale.",2015,41,0.359649123,0.622807018,0.00877193,0.00877193,0.006944444,0.006944444,0.006944444,0.979166667
247,https://www.instagram.com/p/Ce2NCxnl3cR/,Cloud Mountain Plant Sky People in nature Natural landscape Highland Grassland Landscape Slope,"The days are longer, and the weather is warmer. That means more time for activities. To celebrate, we're gifting you a handy dandy gear checklist for day hiking. Find it at the link in our bio. 

Photo: @simply.angella",5099,49,0.008064516,0.975806452,0.008064516,0.008064516,0.004672897,0.004672897,0.985981308,0.004672897
248,https://www.instagram.com/p/Ce4yXaClYLd/,Smile Hat Plant Sleeve Sun hat Tree Grass Happy Handwriting Leisure Hair Head Cat Eye Felidae Carnivore Human body Small to medium-sized cats Whiskers Iris,"Wear your pride with our 2022 Outside with Pride collection. Shop everything from hip belts to sandals at the link in our bio. ❤️ 🧡 💛 💚 💙 💜 

Photos: @beck_tothe_future, @lifeof_pine",2543,31,0.673228346,0.003937008,0.318897638,0.003937008,0.006097561,0.12804878,0.859756098,0.006097561
249,https://www.instagram.com/p/Ce60XIzvXvj/,Bicycle Footwear Wheel Tire Bicycle helmet Bicycles--Equipment and supplies Land vehicle Bicycle frame Bicycle wheel Bicycle handlebar,"Community bike rides, but make them meaningful: That's what Peace Peloton is all about. The nonprofit hosts regular cycling events in the Seattle area, bringing together folks of all spokes to uplift and support Black-owned businesses and organizations. This month, @peace_peloton hit the road in a big way, coasting through a multi-city tour with help from REI and plenty of fantastic local partners at every turn.",989,6,0.005747126,0.005747126,0.982758621,0.005747126,0.002358491,0.780660377,0.049528302,0.16745283
250,https://www.instagram.com/p/Ce6bLMQlk3q/,Plant Leaf People in nature Organism Cartoon Gesture Tree Grass Suit Art,"Join us outdoors Juneteenth 2022 (June 19th) as we're partnering with @outdoorafro to reflect on the 2.5 years freedom delayed for enslaved Black people in Galveston, Texas, after the Emancipation Proclamation. We're helping Outdoor Afro inspire people to go outside anywhere they feel comfortable in nature for only 2.5 hours to commemorate and ask ""What does freedom mean to me?"" Click our bio link to register.  #ReflectingOnFreedomWithOutdoorAfro #JuneteenthWithOutdoorAfro",1254,7,0.447368421,0.535087719,0.00877193,0.00877193,0.174568966,0.778017241,0.045258621,0.002155172
251,https://www.instagram.com/p/Ce89oXMsPBh/,Sky Cloud Tableware Drinkware Ecoregion Mountain Coffee cup Natural environment Plant Cup,"The best kind of morning.

@gem_manicia",5617,46,0.008064516,0.572580645,0.411290323,0.008064516,0.022727273,0.022727273,0.022727273,0.931818182
252,https://www.instagram.com/p/CeAIWpmoior/,Bicycle Cloud Tire Wheel Sky Bicycles--Equipment and supplies Crankset Bicycle wheel Bicycle frame Bicycle tire,"Years ago, Joan Denizot couldn't find a bike that could hold her. So she did something about it: She founded @zizebikes, which is making two-wheelers that work for every body. Learn more about Joan's story at the link in bio.",1435,8,0.006493506,0.006493506,0.980519481,0.006493506,0.138392857,0.450892857,0.40625,0.004464286
253,https://www.instagram.com/p/CeCtW_wptfv/,Tree Camping Motor vehicle Wood Automotive lighting Recreation Leisure Tints and shades Car Automotive exterior Car Vehicle Automotive lighting Hood Motor vehicle Trunk Automotive design Bumper Automotive exterior Vehicle door,"Here's to gearing up for summer adventures. Shop our Anniversary Sale (up to 30% off) now through May 30th at the link in bio. Discount based on original prices. While supplies last.

#REIpartner: @vagabondhearts",4682,53,0.003401361,0.003401361,0.003401361,0.989795918,0.005154639,0.005154639,0.005154639,0.984536082
254,https://www.instagram.com/p/CeNAZ-EIsvI/,Water Sky Plant Mountain Natural landscape Fluvial landforms of streams Highland Larch Tree Biome,"Tell us in the comments about your happy place ... using only emojis. We'll go first: ⛰️🌲

Photo: @outhikingwithtiare",14694,462,0.007462687,0.97761194,0.007462687,0.007462687,0.00877193,0.096491228,0.885964912,0.00877193
255,https://www.instagram.com/p/CePlHs1ILfq/,Dog Carnivore Dog breed Liver Working animal Fawn Collar Companion dog Tints and shades Leisure,"For new hikers, popping a squat in the backcountry can feel ... awkward. Lucky for you, we have all the 💩 tips. Link in bio. 

Photo: @norcal_wandernerd",9698,84,0.006944444,0.006944444,0.770833333,0.215277778,0.007462687,0.007462687,0.97761194,0.007462687
256,https://www.instagram.com/p/CeUutimIEL2/,Sky Tent Mountain Leaf Tarpaulin Tree Wood Snow Shade Biome,"Out chasing the simple things.

Photo: @notmasonbrooks",6347,32,0.009615385,0.971153846,0.009615385,0.009615385,0.018518519,0.759259259,0.018518519,0.203703704
257,https://www.instagram.com/p/CeWxNfKM-RU/,Bicycle Wheel Tire Plant Bicycles--Equipment and supplies Bicycle wheel Crankset Bicycle hub Bicycle tire Bicycle frame,"Our favorite love story #WorldBicycleDay

Photo: @denvercx",2327,10,0.006097561,0.006097561,0.981707317,0.006097561,0.328125,0.328125,0.328125,0.015625
258,https://www.instagram.com/p/CeZ4TX6oEjY/,Sky Mountain Sunlight Bedrock Landscape Formation Natural arch Cave Tints and shades Geological phenomenon,"Happy National Trails Day! To honor the day, let's put our proverbial boots on the ground to pass the Transit to Trails Act, a bill that aims to make transportation to public lands and national trails more accessible to all Americans.

Photo: @Markpnw10",3948,40,0.007462687,0.97761194,0.007462687,0.007462687,0.843065693,0.003649635,0.003649635,0.149635036
259,https://www.instagram.com/p/CehmsZVol_b/,Plant Plant community Tent Ecoregion Sky Leaf Natural environment Natural landscape Shade Tree,"We don't like to brag, but when you find a camping spot as good as this one... 

Our best tips for picking your own campsite and setting up your tent, at our link in bio.

Photo: @chloe.f.b",5938,30,0.007462687,0.97761194,0.007462687,0.007462687,0.005154639,0.056701031,0.932989691,0.005154639
260,https://www.instagram.com/p/CekLfw8MUE2/,Sky Plant People in nature Tree Travel Sunrise Mountain Leisure Dusk Sunset,"It's not where you are, it's who you're with. #NationalBestFriendsDay

Photo: @Erika.aune",5494,53,0.00877193,0.973684211,0.00877193,0.00877193,0.022727273,0.931818182,0.022727273,0.022727273
261,https://www.instagram.com/p/CemHVmtPS30/,Sky Mountain Cloud Snow Flash photography Highland People in nature Happy Travel Landscape Dog Smile Carnivore Dog breed Fawn Companion dog Tree Forest Recreation Fun Outerwear Watch Sleeve Textile Gesture Finger Waist Nail Collar Wrist,"What are your must-haves for day hiking? Four-legged friends🐾 and gummy bears are at the top of our list. 

#REIpartner: @vagabondhearts",4516,55,0.555232558,0.206395349,0.235465116,0.002906977,0.007462687,0.007462687,0.902985075,0.082089552
262,https://www.instagram.com/p/Cemc0mmMGwn/,Tire Wheel Bicycle Bicycles--Equipment and supplies Crankset Bicycle frame Bicycle wheel Bicycle tire Vehicle Bicycle wheel rim,"ATTENTION: ANYONE WHO IS E-BIKE-CURIOUS—Let the good times roll with the Co-op Cycles Generation e1.1 E-Bike. Have questions? We have answers and experts at the ready. Plus, members enjoy early access thru 8/31! Link in bio to shop now.",3306,146,0.005747126,0.005747126,0.982758621,0.005747126,0.00308642,0.064814815,0.00308642,0.929012346
263,https://www.instagram.com/p/Ceoy09yPuAY/,Joint Smile Skin Lip Chin Hairstyle Shoulder Facial expression Fashion Neck Footwear Joint Shoe Leg Black Human body Orange Textile Knee Thigh Active tank Muscle Blue Sports uniform Shorts Jersey Sportswear Thigh Sports Championship,"Smiles for miles with @brooksrunning. However you like to run, Brooks has the gear you need. Link in bio to shop Brooks gear.",1091,6,0.99127907,0.002906977,0.002906977,0.002906977,0.006944444,0.423611111,0.354166667,0.215277778
264,https://www.instagram.com/p/Cer53VXNJNp/,Sky Tent Plant community Ecoregion Tree Camping Shade Plant Grass Plain,"The only thing better than waking up to this view is sharing it with a pal. ⛺️⛺️

If you're planning your first-ever night in a tent or just want to brush up on your camping basics, head to our link in bio for some tips. 

Photo: @Amberandbrett",6837,32,0.00877193,0.973684211,0.00877193,0.00877193,0.004672897,0.098130841,0.892523364,0.004672897
265,https://www.instagram.com/p/Cet8R87OtzX/,Glasses Smile Head Outerwear Vision care Sleeve Goggles Sunglasses Mammal Happy Smile Plant Cap Tree Baseball cap Leisure Community Recreation Travel Fun Hand Outerwear Smile Arm Shoulder Organ Neck Sleeve Happy Gesture,@cotopaxi is Gear For Good. Sustainably designed outdoor gear to fuel both adventure and global change. Click the link in bio to shop.,1505,11,0.74382716,0.00308642,0.00308642,0.25,0.006493506,0.006493506,0.071428571,0.915584416
266,https://www.instagram.com/p/CezTpnTutHl/,Bicycle Wheel Sky Cloud Tire Bicycles--Equipment and supplies Land vehicle Bicycle wheel Bicycle handlebar Bicycle tire,"Our favorite activities are the ones that don't make us choose. Like bikepacking—a little camp, a little bike touring, a lot of fun. Link in bio for our guide on getting started.

Photo: @gabriellenelson_",1869,8,0.006097561,0.006097561,0.981707317,0.006097561,0.004464286,0.049107143,0.941964286,0.004464286
267,https://www.instagram.com/p/CezoxsXFUCE/,Sky Plant Tree Shade Chair People in nature Grassland Leisure Recreation Grass,"Summertime picnic anyone? We can help with that!
REI Co-op + @westelm have come together to get you ready, set for summer and upgrade your next outdoor hang. Enter for a chance to win two $1,000 gift cards from REI Co-op and West Elm. Link in bio.

NO PURCHASE NECESSARY. A PURCHASE WILL NOT INCREASE YOUR CHANCES OF WINNING. Open to legal residents of the U.S. (D.C) who have reached the age of majority in their state of residence at the time of entry. Sweepstakes ends 6/28/22. For Official Rules, visit https://www.westelm.com/pages/sweepstakes/rules.html. Sponsor: Williams-Sonoma, Inc. VOID WHERE PROHIBITED.”",2151,10,0.00877193,0.710526316,0.00877193,0.271929825,0.028610354,0.001362398,0.001362398,0.96866485
268,https://www.instagram.com/p/Cf-TTOFtlbU/,Bicycle helmet Bicycles--Equipment and supplies Helmet Sports equipment Sports gear Bicycle clothing Plant Outdoor recreation Glove Eyewear,"Clear eyes, full bladder, can't lose. Our guide to choosing the best hydration pack so you can sip right through any activity, at the link in bio.",958,4,0.005747126,0.005747126,0.58045977,0.408045977,0.006493506,0.006493506,0.525974026,0.461038961
269,https://www.instagram.com/p/Cf2k61OONL0/,Photograph Green Luggage and bags Bag Electric blue Groundcover Tints and shades Travel Backpack Fashion accessory,"No matter how many pockets your sweet new jacket or hiking pants come with, you'll appreciate having a daypack that can truly hold everything you need for an adventure.

We've broken down how to choose a daypack for just about any activity—and make sure it actually fits you. Check out the link in bio for more.

Photo: @mal.carpenter",3679,34,0.076388889,0.284722222,0.006944444,0.631944444,0.003289474,0.003289474,0.858552632,0.134868421
270,https://www.instagram.com/p/CfEXayQMhCj/,Boat Water Cloud Watercraft Vehicle Nature Sky Natural environment Boats and boating--Equipment and supplies Outdoor recreation,"Paddling our way into our favorite season: summer! 

Photo: @kaitandbeyond",5874,46,0.006493506,0.525974026,0.461038961,0.006493506,0.013513514,0.013513514,0.959459459,0.013513514
271,https://www.instagram.com/p/CfKzaBTo0dZ/,Sky Cloud Mountain Tent Snow Slope Highland Outdoor recreation Natural landscape Terrain,"When you have to hike your tent in, you'll want to choose one that's light—but dropping pounds doesn't mean you have to drop clever features and durability. 

Discover our field-tested picks at the link in bio.

Photo: @outofthewoods",4206,23,0.008064516,0.733870968,0.008064516,0.25,0.051401869,0.004672897,0.939252336,0.004672897
272,https://www.instagram.com/p/CfM13gxuL6g/,Sky Cloud Mountain Plant Highland People in nature Outdoor recreation Landscape Travel Recreation,"Here's to the beginning of summer adventures. For our next #REIchallenge, we want to see how you're celebrating the new season. We'll share a few of our favorites next week.

Photo: @sashaswashut",3722,29,0.008064516,0.975806452,0.008064516,0.008064516,0.798780488,0.006097561,0.12804878,0.067073171
273,https://www.instagram.com/p/CfO-NOCL6Fx/,Food Italian sausage Recipe Longaniza Diot Ingredient Breakfast sausage Debrecener Dish Cooking,"Show of hands: Who's a fan of the humble two-burner stove? We are. We've rounded up our favorites—and included (gasp!) some single-cooking-surface winners, too, like a solar cooker and grill—at the link in bio.",1595,27,0.975806452,0.008064516,0.008064516,0.008064516,0.004672897,0.378504673,0.612149533,0.004672897
274,https://www.instagram.com/p/CfVMq9UloVx/,Sky Smile Tent Water People in nature Outdoor recreation Recreation Leisure Camping Lake,"It's the spotty cell service for us. 🙌

Photo: @anggeventure",6881,50,0.008064516,0.572580645,0.008064516,0.411290323,0.953125,0.015625,0.015625,0.015625
275,https://www.instagram.com/p/CfXrwj6phqz/,Water Sky Mountain Water resources Plant Azure Natural landscape Larch Lake Highland Water Cloud Plant Water resources Sky Natural landscape People in nature Tree Larch Watercourse,"For last week's #REIchallenge we asked you to share with us how you're celebrating the start of summer ☀️ Here are some of our favorites.

Photos: @hopmade, @acicconi",4180,24,0.003937008,0.988188976,0.003937008,0.003937008,0.902985075,0.007462687,0.007462687,0.082089552
276,https://www.instagram.com/p/CfaQMTEgjGz/,Food Tableware Dishware Kitchen utensil Ingredient Plate Recipe Cuisine Serveware Dish,"From flipping pancakes on a childhood camping trip to crisping up potstickers for an après-bike crowd (and writing her own cookbook), our writer's cast iron skillet has been a steadfast cooking companion. Read her ode to its durable, nonstick goodness at our link in bio.",1984,14,0.973684211,0.00877193,0.00877193,0.00877193,0.117424242,0.420454545,0.003787879,0.458333333
277,https://www.instagram.com/p/Cfb44zTNmQH/,Plant Flower Grizzly bear Natural landscape Carnivore Brown bear Fawn Terrestrial animal Grass Groundcover,"You may be happy to see this face now, but not so much on your next hiking trip. Be prepared to keep an appropriate distance, pack your food in bear canisters, and otherwise prevent and manage ursine encounters with our guide—link in bio.",3254,17,0.006944444,0.493055556,0.493055556,0.006944444,0.004098361,0.004098361,0.987704918,0.004098361
278,https://www.instagram.com/p/CfmKWb1FNPH/,Water Sky Boat Watercraft Boats and boating--Equipment and supplies Hat Sports equipment Paddle Lake Travel,"Hold up! Sometimes you have to pause the paddling and soak in the sights.

Photo: @theazhikeaholics",4389,26,0.006944444,0.006944444,0.840277778,0.145833333,0.130952381,0.011904762,0.845238095,0.011904762
279,https://www.instagram.com/p/CfpH5usPb2X/,Bicycle Glasses Wheel Tire Land vehicle Bicycles--Equipment and supplies Smile Bicycle wheel Shoe Crankset Glasses Wheel Tire Table Vision care Sunglasses Bicycles--Equipment and supplies Eyewear Leisure Outdoor table Bicycle Footwear Tire Wheel Bicycles--Equipment and supplies Sky Bicycle frame Crankset Bicycle wheel Bicycle tire,"For anyone that’s been thinking about getting an e-bike, the co-op has the answers to keep things easy-breezy. Tap the link in our bio to explore the co-op’s offering of e-bikes and cycling accessories for your electric adventures.",2270,15,0.094470046,0.002304147,0.785714286,0.117511521,0.003937008,0.003937008,0.397637795,0.594488189
280,https://www.instagram.com/p/CfzCUxZhxpT/,Bicycle Wheel Tire Sky Cloud Land vehicle Bicycles--Equipment and supplies Bicycle wheel Bicycle frame Bicycle tire,Our perfect kit for e-biking helps you power through the ups and downs of the day's ride. Link in bio to peep our favorite gear for your next ride.,1423,11,0.006097561,0.006097561,0.981707317,0.006097561,0.063218391,0.005747126,0.810344828,0.120689655
281,https://www.instagram.com/p/Cg-rMDmIMmH/,Sky Mountain Slope Horizon Landscape Sunrise Mountain range Hill Natural landscape Lens flare,"Nothing like the sun peeking in to wish you good morning.

Photo: @ivanm.pnw",6194,33,0.007462687,0.97761194,0.007462687,0.007462687,0.009615385,0.009615385,0.394230769,0.586538462
282,https://www.instagram.com/p/Cg0YJWppXql/,Shorts Plant People in nature Luggage and bags Outdoor recreation Hat Sky Travel Grass Recreation,"Hiking partner ✔️
Doggo ✔️
Overnight permit ✔️
Backpack ✔️

Looking for a load hauler for backpacking? We've selected our favorites at the link in our bio.",1790,9,0.007462687,0.455223881,0.007462687,0.529850746,0.006944444,0.006944444,0.979166667,0.006944444
283,https://www.instagram.com/p/Cg28y3zoiNy/,Bedrock Plant Formation Tree Landscape Outcrop Sky Wood Recreation Erosion,"Two years ago on this day, the Great American Outdoors Act became law, securing additional funding to create more green spaces and, importantly, address park inequity. 

To celebrate, the National Park Service is granting free admission today to national parks. Which one would you most like to visit? 

Photo: @karlie.cheney",3829,39,0.105769231,0.875,0.009615385,0.009615385,0.430481283,0.457219251,0.109625668,0.002673797
284,https://www.instagram.com/p/Cg5hldkNXQp/,Dog Carnivore Dog breed Hat Companion dog Fawn Collar Chair Working animal Leash,"“I’m the king of the hill … or the campground ... but the view is almost always better from here.” 💬

Photo: @thegoldengirlmaple",4374,16,0.007462687,0.007462687,0.97761194,0.007462687,0.010638298,0.542553191,0.436170213,0.010638298
285,https://www.instagram.com/p/Cg8GYgiIWVz/,Sky Cloud Plant Nature Shorts Tree Morning Asphalt Road Road surface,"""I don't need any more gear,"" said no runner ever.

Discover our picks for the perfect running kit by clicking the link in our bio. You know you want to!

#REIpartner: @vagabondhearts",4282,18,0.096491228,0.885964912,0.00877193,0.00877193,0.005747126,0.005747126,0.982758621,0.005747126
286,https://www.instagram.com/p/CgA4GQxty5y/,Plant Smile Tree Luggage and bags Rock-climbing equipment Climbing Leisure Bag Sports Recreation,"What goes up must come down! We're here to give you a solid foundation to rock climbing so you can scale new heights safely and confidently. 

Start learning by clicking the link in our bio.",1015,4,0.007462687,0.007462687,0.007462687,0.97761194,0.005434783,0.005434783,0.005434783,0.983695652
287,https://www.instagram.com/p/CgC6j1fuVQc/,Green Comfort Carnivore Gesture Felidae Cat Lap Fawn Grass Companion dog,"Everyone deserves their beauty rest. 

We have tips for sleeping soundly through anything, including the snores of your four-legged bedmate. Link in bio for more info.",5761,22,0.447368421,0.00877193,0.535087719,0.00877193,0.006097561,0.067073171,0.920731707,0.006097561
288,https://www.instagram.com/p/CgFD439Mp1c/,Water Mountain Plant Flower Sky Plant community Natural landscape Tree Lake Body of water,"Our weekend plans look like: 🌲🥾🏞️

Tell us yours using only emojis.

Photo: @lukekellytravels",13247,170,0.007462687,0.97761194,0.007462687,0.007462687,0.009615385,0.009615385,0.971153846,0.009615385
289,https://www.instagram.com/p/CgLNcC9ONyd/,Hand Shoulder Human body Neck Sleeve Gesture Thigh Knee Finger Elbow Clothing Footwear Joint Shoe Leg Fashion Yellow Walking shoe Thigh Knee Shorts Water Happy Thigh Leisure Sneakers Exercise Fun Athlete Eyewear,"Run outside the lines with the newest offering from @HOKA. With maximum cushioning beloved by runners everywhere, find some joy in movement.",1177,14,0.959876543,0.00308642,0.033950617,0.00308642,0.006944444,0.979166667,0.006944444,0.006944444
290,https://www.instagram.com/p/CgNwEkeMLWc/,Luggage and bags Bag Outdoor recreation Hiking equipment Tartan Rock-climbing equipment Grass Recreation Outdoor shoe Grassland,"Because they're not just for Gandalf. 🧙 Learn about choosing the perfect hiking staff or pair of trekking poles to improve your next adventure at the link in our bio.

Photo: @andrewbydlon",2847,33,0.067073171,0.067073171,0.006097561,0.859756098,0.006097561,0.006097561,0.981707317,0.006097561
291,https://www.instagram.com/p/CgQU3yaIlCh/,Green Grass Leisure Recreation Automotive lighting Fun Jacket Beauty Toddler Electric blue,"You shouldn’t have to abandon all creature comforts on your outdoor adventure. Because whether you’re camping, picnicking or hanging out at the youth soccer game, you deserve fresh food and a cool bevvie. So we've rounded up the very best coolers for everyone to enjoy. Link in bio.",1820,7,0.25,0.008064516,0.008064516,0.733870968,0.004098361,0.004098361,0.700819672,0.290983607
292,https://www.instagram.com/p/CgVedjNodJ1/,Dog Sky Carnivore Dog breed Fawn Collar Companion dog Tree Leisure Recreation,"Happy National Hammock Day! We double-dog dare you to cozy up in a hammock—unless someone takes your spot. 🤔

Photo: @indythegoldendoodle",4562,35,0.008064516,0.088709677,0.733870968,0.169354839,0.980519481,0.006493506,0.006493506,0.006493506
293,https://www.instagram.com/p/CgdM2DRsMAf/,Wheel Tire Plant Sky Shade Orange Wood Tent Motor vehicle Tree,"It's hard to beat a night under the stars or a glamping site in a cactus-studded desert. Luckily—you don't have to.

@Hipcamp makes it easy to find unique outdoor stays, whether it's a regenerative farm or a geodesic dome (you know, those snow-globe structures). They make even last-minute trip planning a breeze, and we're excited to partner with them to make getting outside even easier.

Ready for an adventure? Head to the link to learn more.",2473,24,0.00877193,0.00877193,0.00877193,0.973684211,0.002202643,0.002202643,0.751101322,0.244493392
294,https://www.instagram.com/p/CgfPo1GP95x/,Food Green Tableware Sharing Ingredient Recipe Tartan Cuisine Dish Bowl,Fact: Food tastes better outside. Find our favorite camp kitchen products at the link in our bio.,894,11,0.971153846,0.009615385,0.009615385,0.009615385,0.169354839,0.008064516,0.733870968,0.088709677
295,https://www.instagram.com/p/CgfxpDwK9aL/,Sky Plant Dog Light Mountain Sunlight Travel Landscape Grass Thigh,"Golden hour. So dreamy it's always worth sharing. 🐾🥾

Photo: @blushallday",6488,43,0.105769231,0.778846154,0.105769231,0.009615385,0.011904762,0.964285714,0.011904762,0.011904762
296,https://www.instagram.com/p/CgqE0VyImbM/,Footwear Water Shoe Leg People in nature Knee Outdoor recreation Thigh Tree Happy,"We suffered blisters so you don't have to. After months in the field, our testers have selected their favorite hiking boots, which you can find in our guide at the link in our bio. 🥾

Photo: @andrewbydlon",2580,24,0.89516129,0.088709677,0.008064516,0.008064516,0.006493506,0.006493506,0.980519481,0.006493506
297,https://www.instagram.com/p/CgspnRDugUq/,Plant Sky Mountain Tent Tree Larch Natural landscape Wood Biome Terrain,"Campsite with a mountainside view? Count us in.
Photo: @chelsssinthewild",7819,39,0.00877193,0.973684211,0.00877193,0.00877193,0.418918919,0.013513514,0.554054054,0.013513514
298,https://www.instagram.com/p/CgvOaTro_kB/,Light Table Art Tableware Space Paint Circle Engineering Automotive design Event,"Anyone remember this stove? Take a walk down memory lane at the link in our bio, then share your own stories about the venerable Svea 123 stove in the comments.

""Flame on!"" Even after 42 years, I can still hear the words bellowed by my fellow Appalachian Trail thru-hiker as I moved a match toward my Svea 123 stove. Then, a near-tectonic whoosh, and the pleasant woodland noises that served as a serene soundtrack at camp would be auditorily obliterated until my meal was cooked, writes longtime REI member M. John Fayhee.

Photo: @andrewbydlon",1773,59,0.710526316,0.00877193,0.00877193,0.271929825,0.190068493,0.669520548,0.087328767,0.053082192
299,https://www.instagram.com/p/Ch0E8JqvlJE/,Sky Cloud Plant Natural landscape People in nature Gesture Yellow Tree Horizon Landscape,Fresh gear for a fresh season. Save up to 50% during our Labor Day Sale & Clearance 8/26-9/5. Discount based on original prices. While supplies last. Link in bio.,1743,11,0.008064516,0.975806452,0.008064516,0.008064516,0.138392857,0.004464286,0.004464286,0.852678571
300,https://www.instagram.com/p/Ch3Uxtap0aL/,Sky Plant Mountain Dog People in nature Carnivore Outdoor recreation Dog breed Tree Mountainous landforms,"Check out how you can bring your pup backpacking in the mountains because stare downs are always better than stairs. Link in bio.

Photo: @bentley_the_cattledogmix",2695,19,0.006944444,0.701388889,0.284722222,0.006944444,0.076388889,0.284722222,0.631944444,0.006944444
301,https://www.instagram.com/p/ChA9VBZOadx/,Tire Vehicle Motor vehicle Window Wheel Ecoregion Car Automotive tire Plant Automotive exterior Sky Window Rectangle Terrestrial plant Wood Gas Font Motor vehicle Tints and shades Twig T-shirt Audio equipment Wood Entertainment Event Fun Shorts Metal Ceiling Room,"Introducing the first-ever REI Co-op + @airstream_inc Special Edition Basecamp Travel Trailer. Co-designed with easy-to-clean, adventure-ready finishes.",24265,511,0.21657754,0.056149733,0.002673797,0.72459893,0.005154639,0.005154639,0.005154639,0.984536082
302,https://www.instagram.com/p/ChAVs7Pl7rf/,Sky Plant Mountain Carnivore Highland Grass Mountainous landforms Leisure Landscape Mountain range Cat Felidae Carnivore Small to medium-sized cats Whiskers Grass Domestic short-haired cat Fur Tail Luggage and bags,"Celebrating International Cat Day by heading to the meow-ntains.

Photo: @keltonwrites, @morganmeowcat",20036,113,0.037414966,0.37755102,0.411564626,0.173469388,0.971153846,0.009615385,0.009615385,0.009615385
303,https://www.instagram.com/p/ChFbwzVOoZ-/,Food Tableware Ingredient Recipe Cuisine Dish Plate Gluten Baked goods Pork steak,"Favorite take on the traditional s'more. Go.

Link in bio to see a few of our go-tos, including the s'morito (s'more + burrito).",2861,91,0.975806452,0.008064516,0.008064516,0.008064516,0.008064516,0.008064516,0.975806452,0.008064516
304,https://www.instagram.com/p/ChIAjnmMDjW/,Sky Cloud Mountain Plant Highland Bedrock Terrain Horizon Mountain range Landscape,"Why wait for the weekend hike when you can catch views like these in the weekday?

Photo: @bonacio_th",2402,17,0.00877193,0.973684211,0.00877193,0.00877193,0.117021277,0.010638298,0.861702128,0.010638298
